Index,Address,Currency,TotalRewards,TimeStart,TimeEnd,TimeAggregation,StartingBalance,ProtocolRewards,TxFeeRewards,MevRewards
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002712,2023-06-15T00:00:00Z,2023-06-15T23:59:59Z,daily,32.043408,0.002712,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002731,2023-06-16T00:00:00Z,2023-06-16T23:59:59Z,daily,32.046120,0.002731,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002716,2023-06-17T00:00:00Z,2023-06-17T23:59:59Z,daily,32.000670,0.002716,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002723,2023-06-18T00:00:00Z,2023-06-18T23:59:59Z,daily,32.003386,0.002723,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002706,2023-06-19T00:00:00Z,2023-06-19T23:59:59Z,daily,32.006109,0.002706,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002694,2023-06-20T00:00:00Z,2023-06-20T23:59:59Z,daily,32.008815,0.002694,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002690,2023-06-21T00:00:00Z,2023-06-21T23:59:59Z,daily,32.011509,0.002690,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002643,2023-06-22T00:00:00Z,2023-06-22T23:59:59Z,daily,32.000193,0.002643,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002692,2023-06-23T00:00:00Z,2023-06-23T23:59:59Z,daily,32.002836,0.002692,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002676,2023-06-24T00:00:00Z,2023-06-24T23:59:59Z,daily,32.005528,0.002676,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002687,2023-06-25T00:00:00Z,2023-06-25T23:59:59Z,daily,32.008204,0.002687,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002667,2023-06-26T00:00:00Z,2023-06-26T23:59:59Z,daily,32.010891,0.002667,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002671,2023-06-27T00:00:00Z,2023-06-27T23:59:59Z,daily,32.013559,0.002671,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002663,2023-06-28T00:00:00Z,2023-06-28T23:59:59Z,daily,32.002207,0.002663,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002678,2023-06-29T00:00:00Z,2023-06-29T23:59:59Z,daily,32.004870,0.002678,0.000000,0.000000
313174,0x87c2d12af669e1e3cedfadc8a48324d2accdccbb101b7fc7ff60e811d7dfd7476777b860e0ffe598d8d7cf63e7c194d7,ETH,0.002660,2023-06-30T00:00:00Z,2023-06-30T23:59:59Z,daily,32.007547,0.002660,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002776,2023-06-01T00:00:00Z,2023-06-01T23:59:59Z,daily,32.001346,0.002776,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002752,2023-06-02T00:00:00Z,2023-06-02T23:59:59Z,daily,32.004122,0.002752,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002566,2023-06-03T00:00:00Z,2023-06-03T23:59:59Z,daily,32.006874,0.002566,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002664,2023-06-04T00:00:00Z,2023-06-04T23:59:59Z,daily,32.009440,0.002664,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002505,2023-06-05T00:00:00Z,2023-06-05T23:59:59Z,daily,32.012104,0.002505,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002513,2023-06-06T00:00:00Z,2023-06-06T23:59:59Z,daily,32.001364,0.002513,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,-0.000122,2023-06-07T00:00:00Z,2023-06-07T23:59:59Z,daily,32.003876,-0.000122,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002745,2023-06-08T00:00:00Z,2023-06-08T23:59:59Z,daily,32.003754,0.002745,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002724,2023-06-09T00:00:00Z,2023-06-09T23:59:59Z,daily,32.006500,0.002724,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002724,2023-06-10T00:00:00Z,2023-06-10T23:59:59Z,daily,32.009223,0.002724,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002729,2023-06-11T00:00:00Z,2023-06-11T23:59:59Z,daily,32.001287,0.002729,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002713,2023-06-12T00:00:00Z,2023-06-12T23:59:59Z,daily,32.004016,0.002713,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002731,2023-06-13T00:00:00Z,2023-06-13T23:59:59Z,daily,32.006729,0.002731,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002735,2023-06-14T00:00:00Z,2023-06-14T23:59:59Z,daily,32.009460,0.002735,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002724,2023-06-15T00:00:00Z,2023-06-15T23:59:59Z,daily,32.012195,0.002724,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002709,2023-06-16T00:00:00Z,2023-06-16T23:59:59Z,daily,32.000925,0.002709,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002728,2023-06-17T00:00:00Z,2023-06-17T23:59:59Z,daily,32.003634,0.002728,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002726,2023-06-18T00:00:00Z,2023-06-18T23:59:59Z,daily,32.006363,0.002726,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002715,2023-06-19T00:00:00Z,2023-06-19T23:59:59Z,daily,32.009089,0.002715,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002713,2023-06-20T00:00:00Z,2023-06-20T23:59:59Z,daily,32.011804,0.002713,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002717,2023-06-21T00:00:00Z,2023-06-21T23:59:59Z,daily,32.000433,0.002717,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002708,2023-06-22T00:00:00Z,2023-06-22T23:59:59Z,daily,32.003149,0.002708,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002701,2023-06-23T00:00:00Z,2023-06-23T23:59:59Z,daily,32.005858,0.002701,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002693,2023-06-24T00:00:00Z,2023-06-24T23:59:59Z,daily,32.008559,0.002693,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002687,2023-06-25T00:00:00Z,2023-06-25T23:59:59Z,daily,32.011253,0.002687,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002685,2023-06-26T00:00:00Z,2023-06-26T23:59:59Z,daily,32.013940,0.002685,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002677,2023-06-27T00:00:00Z,2023-06-27T23:59:59Z,daily,32.002461,0.002677,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.002680,2023-06-28T00:00:00Z,2023-06-28T23:59:59Z,daily,32.005138,0.002680,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.087191,2023-06-29T00:00:00Z,2023-06-29T23:59:59Z,daily,32.007818,0.087191,0.000000,0.000000
170530,0x888945e18525f521f1234489414cceca23856a3b0c13c4e2b089c876486d0db7ce76839beb60d3c54e8c3c2e1f4d798b,ETH,0.055706,2023-06-30T00:00:00Z,2023-06-30T23:59:59Z,daily,32.095009,0.055706,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002751,2023-06-01T00:00:00Z,2023-06-01T23:59:59Z,daily,32.008196,0.002751,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002733,2023-06-02T00:00:00Z,2023-06-02T23:59:59Z,daily,32.010948,0.002733,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002754,2023-06-03T00:00:00Z,2023-06-03T23:59:59Z,daily,32.000457,0.002754,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002681,2023-06-04T00:00:00Z,2023-06-04T23:59:59Z,daily,32.003211,0.002681,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002738,2023-06-05T00:00:00Z,2023-06-05T23:59:59Z,daily,32.005892,0.002738,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002725,2023-06-06T00:00:00Z,2023-06-06T23:59:59Z,daily,32.008630,0.002725,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002719,2023-06-07T00:00:00Z,2023-06-07T23:59:59Z,daily,32.011355,0.002719,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002718,2023-06-08T00:00:00Z,2023-06-08T23:59:59Z,daily,32.000560,0.002718,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002732,2023-06-09T00:00:00Z,2023-06-09T23:59:59Z,daily,32.003278,0.002732,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002688,2023-06-10T00:00:00Z,2023-06-10T23:59:59Z,daily,32.006010,0.002688,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002690,2023-06-11T00:00:00Z,2023-06-11T23:59:59Z,daily,32.008698,0.002690,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002703,2023-06-12T00:00:00Z,2023-06-12T23:59:59Z,daily,32.011388,0.002703,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002722,2023-06-13T00:00:00Z,2023-06-13T23:59:59Z,daily,32.000423,0.002722,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002696,2023-06-14T00:00:00Z,2023-06-14T23:59:59Z,daily,32.003145,0.002696,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002712,2023-06-15T00:00:00Z,2023-06-15T23:59:59Z,daily,32.005841,0.002712,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002698,2023-06-16T00:00:00Z,2023-06-16T23:59:59Z,daily,32.008553,0.002698,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002704,2023-06-17T00:00:00Z,2023-06-17T23:59:59Z,daily,32.011251,0.002704,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002723,2023-06-18T00:00:00Z,2023-06-18T23:59:59Z,daily,32.000134,0.002723,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002701,2023-06-19T00:00:00Z,2023-06-19T23:59:59Z,daily,32.002857,0.002701,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002698,2023-06-20T00:00:00Z,2023-06-20T23:59:59Z,daily,32.005558,0.002698,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002705,2023-06-21T00:00:00Z,2023-06-21T23:59:59Z,daily,32.008256,0.002705,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002691,2023-06-22T00:00:00Z,2023-06-22T23:59:59Z,daily,32.010961,0.002691,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002686,2023-06-23T00:00:00Z,2023-06-23T23:59:59Z,daily,32.013652,0.002686,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002699,2023-06-24T00:00:00Z,2023-06-24T23:59:59Z,daily,32.002349,0.002699,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002699,2023-06-25T00:00:00Z,2023-06-25T23:59:59Z,daily,32.005048,0.002699,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002653,2023-06-26T00:00:00Z,2023-06-26T23:59:59Z,daily,32.007748,0.002653,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002672,2023-06-27T00:00:00Z,2023-06-27T23:59:59Z,daily,32.010400,0.002672,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002692,2023-06-28T00:00:00Z,2023-06-28T23:59:59Z,daily,32.013072,0.002692,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002675,2023-06-29T00:00:00Z,2023-06-29T23:59:59Z,daily,32.001701,0.002675,0.000000,0.000000
458471,0x8a5bacfb808e5773fcd1b1f035b0d9d2f24865766949c519d3a1343951055903c9ecb80e1e471fc612f7423b62679a66,ETH,0.002667,2023-06-30T00:00:00Z,2023-06-30T23:59:59Z,daily,32.004376,0.002667,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002749,2023-06-01T00:00:00Z,2023-06-01T23:59:59Z,daily,32.001346,0.002749,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002752,2023-06-02T00:00:00Z,2023-06-02T23:59:59Z,daily,32.004094,0.002752,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002536,2023-06-03T00:00:00Z,2023-06-03T23:59:59Z,daily,32.006846,0.002536,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002597,2023-06-04T00:00:00Z,2023-06-04T23:59:59Z,daily,32.009382,0.002597,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002479,2023-06-05T00:00:00Z,2023-06-05T23:59:59Z,daily,32.011979,0.002479,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002547,2023-06-06T00:00:00Z,2023-06-06T23:59:59Z,daily,32.001279,0.002547,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,-0.000159,2023-06-07T00:00:00Z,2023-06-07T23:59:59Z,daily,32.003827,-0.000159,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002733,2023-06-08T00:00:00Z,2023-06-08T23:59:59Z,daily,32.003668,0.002733,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002732,2023-06-09T00:00:00Z,2023-06-09T23:59:59Z,daily,32.006401,0.002732,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002748,2023-06-10T00:00:00Z,2023-06-10T23:59:59Z,daily,32.009133,0.002748,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002732,2023-06-11T00:00:00Z,2023-06-11T23:59:59Z,daily,32.001296,0.002732,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002728,2023-06-12T00:00:00Z,2023-06-12T23:59:59Z,daily,32.004028,0.002728,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002737,2023-06-13T00:00:00Z,2023-06-13T23:59:59Z,daily,32.006756,0.002737,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002734,2023-06-14T00:00:00Z,2023-06-14T23:59:59Z,daily,32.009493,0.002734,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002706,2023-06-15T00:00:00Z,2023-06-15T23:59:59Z,daily,32.012227,0.002706,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002689,2023-06-16T00:00:00Z,2023-06-16T23:59:59Z,daily,32.000904,0.002689,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002716,2023-06-17T00:00:00Z,2023-06-17T23:59:59Z,daily,32.003593,0.002716,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002705,2023-06-18T00:00:00Z,2023-06-18T23:59:59Z,daily,32.006310,0.002705,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002715,2023-06-19T00:00:00Z,2023-06-19T23:59:59Z,daily,32.009015,0.002715,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002686,2023-06-20T00:00:00Z,2023-06-20T23:59:59Z,daily,32.011730,0.002686,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002708,2023-06-21T00:00:00Z,2023-06-21T23:59:59Z,daily,32.000423,0.002708,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002673,2023-06-22T00:00:00Z,2023-06-22T23:59:59Z,daily,32.003131,0.002673,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002705,2023-06-23T00:00:00Z,2023-06-23T23:59:59Z,daily,32.005804,0.002705,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002705,2023-06-24T00:00:00Z,2023-06-24T23:59:59Z,daily,32.008509,0.002705,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002696,2023-06-25T00:00:00Z,2023-06-25T23:59:59Z,daily,32.011214,0.002696,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002662,2023-06-26T00:00:00Z,2023-06-26T23:59:59Z,daily,32.013910,0.002662,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002686,2023-06-27T00:00:00Z,2023-06-27T23:59:59Z,daily,32.002434,0.002686,0.000000,0.000000
170529,0x8bd0a2b14f1c84f3b654d4ef0c9a3db2ec096ca0e23da626a59a8e49df84dcfe9beaaf8a0bd61b98c0c270bb455bdbee,ETH,0.002675,2023-06-28T00:00:00Z,2023-06-28T23:59:59Z,daily,32.005121,0.002675,0.000000,0.000000
